chunk_id,document_id,document_title,chunk_index,chunk_text
c68ae444-cd81-4bed-adab-73cd8195b7b8,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,111,"0.0747 0.0748<br>0.0637 0.0633 0.0626 0.0613<br>|0.5<br>0.6<br>0.7<br>0.8<br>0.0727 0.0710 0.0712 0.0728<br>0.0755 0.0759 0.0747 0.0748<br>0.0637 0.0633 0.0626 0.0613<br>|


Dropout Ratio


0.075

0.070

0.065


Recommendation Performance

|Col1|Col2|Col3|Col4|Col5|Col6|Col7|Col8|
|---|---|---|---|---|---|---|---|
|||||||||
|||||||||
|||||||||



0.00 0.05 0.10 0.15 0.20 0.25 0.30
(b). Added Noisy"
76cb525d-070a-46d8-aa18-eac6684de72d,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,112,"|||||
|||||||||
|||||||||



0.00 0.05 0.10 0.15 0.20 0.25 0.30
(b). Added Noisy Interaction Ratio

|Col1|Col2|Col3|Col4|Col5|Col6|Col7|Col8|
|---|---|---|---|---|---|---|---|
|||||||||
|||||||||
|||||||||
|||||||||


0.00 0.05 0.10 0.15 0.20 0.25 0.30
(a). Added Noisy Multimodal Feature Ratio


Figure 5: Performance under different loss weight *λ* and
dropout ratio *β* of EVEN on Baby and Sports."
a5f444da-6a19-4caa-91ab-241996dc6e5f,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,113,"nder different loss weight *λ* and
dropout ratio *β* of EVEN on Baby and Sports.

sidering the noise randomness, we conduct four experiments
per setting, presenting the mean and variance in Figure 6.
**Performance under Noisy Multimodal Raw Features** . As
shown in Figure 6 (a), EVEN consistently outperforms baselines across all noise levels, demonstrating its superior robustness. EVEN’s performan"
c01ed943-cbdf-4256-8598-9c8eb5486864,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,114,"across all noise levels, demonstrating its superior robustness. EVEN’s performance is the least impacted as the
noise intensity increased, showing its stability against noisy
settings. The gap from 0.00 to 0.05 across all models highlights the necessity of denoising multimodal content.
**Performance under Noisy User-Item Interactions** . As
shown in Figure 6 (b), EVEN outperforms other baselines
a"
26d161f3-1af3-4a0f-a57b-9ddcb268977e,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,115,"em Interactions** . As
shown in Figure 6 (b), EVEN outperforms other baselines
across all noise levels, highlighting its effectiveness in evaluating structural contributions and managing noisy interactions. As the noisy interaction ratio increases, EVEN shows
the most stable performance, while the second-best model,
LGMRec, is the heavily affected by noisy interactions. The
performance drop from 0"
cde91bb1-94f6-41e8-a5f8-6b69e21c0c30,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,116,"MRec, is the heavily affected by noisy interactions. The
performance drop from 0.00 to 0.05 across all models highlights the importance of denoising observed interactions.
### **Hyperparameters Sensitivity Analysis**

**Effect of Graph Convolution Layers on** *L* *ui* **and** *L* *ii* . As
shown in Figure 4 (a)-(d), we adjust the message passing
layers *L* *ui* pruned interaction graph ***N*** [ˆ]"
34e16bdb-fde4-4567-9998-7e2890fc6b23,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,117," adjust the message passing
layers *L* *ui* pruned interaction graph ***N*** [ˆ] from 2 to 6 and layers
*L* *ui* on denoised I-I graph ***A*** [ˆ] from 1 to 5. Compared to LGMRec, which achieves optimal performance with *L* *ui* = 2 on
Baby (Guo et al. 2024), EVEN performs best with *L* *ui* = 5.
This suggests that EVEN captures deeper inter-layer associations, effectively countering over-smoothin"
6dfb8bf0-43b0-4811-a9da-a259740357a1,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,118,"N captures deeper inter-layer associations, effectively countering over-smoothing and uncovering intricate patterns previously concealed by noise.
**Effect of Graph Structure Parameter** *k* 1 **and** *k* 2 . As
shown in Figure 4 (e)-(h), we vary *k* 1 from 4 to 12 on Baby
and Sports, and *k* 2 from 4 to 12 on Baby and 6 to 14 on


Figure 6: Performance comparison between EVEN and
other four basel"
471df140-869d-4656-a79d-de59c3c81c95,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,119," 6 to 14 on


Figure 6: Performance comparison between EVEN and
other four baselines under two noisy settings on Baby.

Sports. *k* 1 controls the semantically similar neighbor numbers to connect in the original I-I graph ***A*** [1] . *k* 2 balances the
trade-off between task-related behavior and random behavior in ***C*** . A small *k* 1 may lose item consistency, while a large
*k* 1 may introdu"
f2b3e207-0fd8-4a1f-a7b1-66bba204d886,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,120,"*C*** . A small *k* 1 may lose item consistency, while a large
*k* 1 may introduce edges with no information gain. Similarly,
a small *k* 2 may under-utilize task-specific information for
denoising ***A*** [1], whereas a large *k* 2 may introduce negative
impacts due to noise in interactions.
**Effect of Temperature** *τ* . *τ* controls the sharpness of similarity scores, influencing how strongly "
c3269126-5170-422b-9f1c-cdb34cd23b92,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,121,"*τ* . *τ* controls the sharpness of similarity scores, influencing how strongly positive and negative
pairs are separated in the representation space. We empirically set *τ* =0.2 on Baby and *τ* =0.1 on Sports.
**Effect of Dropout Ratio** *ρ* **and Loss Weight** *λ* . We vary *ρ*
from 0.5 to 0.8, and *λ* in *{* 1e-4, 1e-3, 1e-2 *}* . Figure 5 reports
the performance for various combinations of *ρ*"
6730db42-f38e-4b11-94ab-744767f007a2,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,122,"e-3, 1e-2 *}* . Figure 5 reports
the performance for various combinations of *ρ* and *λ*, showing a general decline as the *ρ* increases. This trend indicates
that a higher *ρ* may over-denoise valuable information due
to increased sparsity in the graph.
## **Conclusion**

In this paper, we propose a novel model EVEN that evaluate and denoise information in multimodal content and observed interact"
68f88100-9df9-4727-ba96-3784c23d8089,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,123,"hat evaluate and denoise information in multimodal content and observed interactions for MRSs. EVEN first builds item content consistency into a homogeneous graph and performs
task-specific, behavior-driven denoising. For observed interaction noise, we propose an implicit contribution-based
graph pruning method to assess and refine user feedback
during message-passing. Then EVEN enhances fine-grai"
a3349ca3-4fa4-4809-b50b-475afb1bafa0,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,124,"ss and refine user feedback
during message-passing. Then EVEN enhances fine-grained
representations through self-guided structural learningbased cross-modal alignment and fusion. Experiments show
EVEN’s effectiveness across multiple datasets.


12467


-----

## **Acknowledgments**

This work was supported by the National Natural Science
Foundation of China under Grant 62202302 and U20B2048.
## **"
dcc985cf-45c4-4320-9f0e-008ea3fde4b7,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,125,"nal Natural Science
Foundation of China under Grant 62202302 and U20B2048.
## **References**

Ahn, H. J. 2008. A new similarity measure for collaborative filtering to alleviate the new user cold-starting problem.
*Information sciences*, 178(1): 37–51.

Chen, X.; Chen, H.; Xu, H.; Zhang, Y.; Cao, Y.; Qin, Z.; and
Zha, H. 2019. Personalized fashion recommendation with
visual explanations based on mu"
a9c9983f-0031-4085-b529-eee9377d18a9,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,126,". 2019. Personalized fashion recommendation with
visual explanations based on multimodal attention network:
Towards visually explainable recommendation. In *Proceed-*
*ings of SIGIR*, 765–774.

Deldjoo, Y.; Schedl, M.; and Knees, P. 2024. Content-driven
music recommendation: Evolution, state of the art, and challenges. *Computer Science Review*, 51: 100618.

Ding, J.; Yu, G.; He, X.; Feng, F.; Li,"
d3b19702-4e2e-4d3d-873d-baf80d46ffa0,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,127," *Computer Science Review*, 51: 100618.

Ding, J.; Yu, G.; He, X.; Feng, F.; Li, Y.; and Jin, D. 2019.
Sampler design for bayesian personalized ranking by leveraging view data. *IEEE transactions on knowledge and data*
*engineering*, 33: 667–681.

Gantner, Z.; Drumond, L.; Freudenthaler, C.; and SchmidtThieme, L. 2012. Personalized Ranking for Non-Uniformly
Sampled Items. In *KDD Cup* .

Gao, Y.; "
2a6c9dbd-1c7c-4c0a-b315-69d267de5753,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,128," Personalized Ranking for Non-Uniformly
Sampled Items. In *KDD Cup* .

Gao, Y.; Du, Y.; Hu, Y.; Chen, L.; Zhu, X.; Fang, Z.; and
Zheng, B. 2022. Self-Guided Learning to Denoise for Robust Recommendation. In *Proceedings of the 45th Interna-*
*tional ACM SIGIR Conference on Research and Develop-*
*ment in Information Retrieval*, SIGIR ’22. ACM.

Guo, Z.; Li, J.; Li, G.; Wang, C.; Shi, S.; and Ruan,"
1ca246bf-350c-4214-9d51-30005d72f333,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,129,"trieval*, SIGIR ’22. ACM.

Guo, Z.; Li, J.; Li, G.; Wang, C.; Shi, S.; and Ruan, B. 2024.
LGMRec: Local and Global Graph Learning for Multimodal
Recommendation. In *Proceedings of the AAAI Conference*
*on Artificial Intelligence*, volume 38, 8454–8462.

He, R.; and McAuley, J. 2016. VBPR: visual bayesian personalized ranking from implicit feedback. In *Proceedings of*
*the AAAI conference on artif"
54a65de0-6943-417c-9b9d-d0bfef000dc2,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,130,"anking from implicit feedback. In *Proceedings of*
*the AAAI conference on artificial intelligence*, volume 30.

He, X.; Deng, K.; Wang, X.; Li, Y.; Zhang, Y.; and Wang,
M. 2020. Lightgcn: Simplifying and powering graph convolution network for recommendation. In *Proceedings of the*
*43rd International ACM SIGIR conference on research and*
*development in Information Retrieval*, 639–648.

Hu, K.; "
62063843-266b-494e-ba45-edc85b41daad,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,131,"ence on research and*
*development in Information Retrieval*, 639–648.

Hu, K.; Li, L.; Xie, Q.; Liu, J.; and Tao, X. 2021. What is
next when sequential prediction meets implicitly hard interaction? In *Proceedings of the 30th ACM International Con-*
*ference on Information & Knowledge Management*, 710–
719.

Liang, T.; Lin, G.; Feng, L.; Zhang, Y.; and Lv, F. 2021.
Attention is not enough: Mitiga"
9b9b1a82-1e1f-4624-9e60-99ec1b015a20,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,132,"; Lin, G.; Feng, L.; Zhang, Y.; and Lv, F. 2021.
Attention is not enough: Mitigating the distribution discrepancy in asynchronous multimodal sequence fusion. In
*Proceedings of the IEEE/CVF International Conference on*
*Computer Vision*, 8148–8156.

Liu, F.; Cheng, Z.; Sun, C.; Wang, Y.; Nie, L.; and Kankanhalli, M. 2019. User diverse preference modeling by multimodal attentive metric learning. In"
ad32ae94-fbba-4bb7-b24c-f1565ce7dfd7,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,133,"19. User diverse preference modeling by multimodal attentive metric learning. In *Proceedings of the 27th*
*ACM International Conference on Multimedia*, 1526–1534.


Liu, Q.; Wu, S.; and Wang, L. 2017. Deepstyle: Learning
user preferences for visual recommendation. In *Proceedings*
*of the 40th international acm sigir conference on research*
*and development in information retrieval*, 841–844.
Ren"
e9408f0a-8020-4ac4-b200-7811bc21990b,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,134,"conference on research*
*and development in information retrieval*, 841–844.
Rendle, S.; Freudenthaler, C.; Gantner, Z.; and SchmidtThieme, L. 2009. BPR: Bayesian personalized ranking from
implicit feedback. In *Proceedings of the Twenty-Fifth Con-*
*ference on Uncertainty in Artificial Intelligence*, 452–461.
Tao, Z.; Liu, X.; Xia, Y.; Wang, X.; Yang, L.; Huang, X.; and
Chua, T.-S. 2022. Self-sup"
61496be9-ee6f-44db-9d69-f0fe3a544096,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,135," Liu, X.; Xia, Y.; Wang, X.; Yang, L.; Huang, X.; and
Chua, T.-S. 2022. Self-supervised learning for multimedia
recommendation. *IEEE Transactions on Multimedia* .

Wang, Q.; Wei, Y.; Yin, J.; Wu, J.; Song, X.; and Nie, L.
2021a. Dualgnn: Dual graph neural network for multimedia recommendation. *IEEE Transactions on Multimedia*, 25:
1074–1084.

Wang, W.; Feng, F.; He, X.; Nie, L.; and Chua, T.-S. "
92b6a7d6-bb09-49c3-94da-c7e530280ce0,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,136,"ltimedia*, 25:
1074–1084.

Wang, W.; Feng, F.; He, X.; Nie, L.; and Chua, T.-S. 2021b.
Denoising Implicit Feedback for Recommendation. In *Pro-*
*ceedings of the 14th ACM International Conference on Web*
*Search and Data Mining*, WSDM ’21. ACM.
Wang, Y.; Xin, X.; Meng, Z.; He, X.; Jose, J.; and Feng,
F. 2021c. Probabilistic and variational recommendation denoising. *arXiv preprint arXiv:2105.09605"
576e32bd-6f38-4773-89f9-d2a4633e6b24,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,137,"istic and variational recommendation denoising. *arXiv preprint arXiv:2105.09605* .
Wei, W.; Huang, C.; Xia, L.; and Zhang, C. 2023a. MultiModal Self-Supervised Learning for Recommendation. In
*Proceedings of the ACM Web Conference 2023*, WWW ’23.
ACM.

Wei, W.; Huang, C.; Xia, L.; and Zhang, C. 2023b. MultiModal Self-Supervised Learning for Recommendation. In
*Proceedings of WWW* .
Wei, Y.; Wang,"
90e47ba4-3b47-40a7-99ac-4bc7075e6f60,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,138,"Supervised Learning for Recommendation. In
*Proceedings of WWW* .
Wei, Y.; Wang, X.; Nie, L.; He, X.; and Chua, T.-S. 2020.
Graph-refined convolutional network for multimedia recommendation with implicit feedback. In *Proceedings of the*
*28th ACM international conference on multimedia*, 3541–
3549.

Wei, Y.; Wang, X.; Nie, L.; He, X.; Hong, R.; and Chua,
T.-S. 2019. MMGCN: Multi-modal graph convo"
92962bf4-1671-4053-8186-e6656ec88c34,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,139," Nie, L.; He, X.; Hong, R.; and Chua,
T.-S. 2019. MMGCN: Multi-modal graph convolution network for personalized recommendation of micro-video. In
*Proceedings of the 27th ACM international conference on*
*multimedia*, 1437–1445.

Yu, P.; Tan, Z.; Lu, G.; and Bao, B.-K. 2023. Multi-View
Graph Convolutional Network for Multimedia Recommendation. In *Proceedings of the 31st ACM International Con-*
*f"
328e6f88-19f8-4fca-a680-4f7c7e1c587d,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,140,"ultimedia Recommendation. In *Proceedings of the 31st ACM International Con-*
*ference on Multimedia*, MM ’23. ACM.
Zhang, J.; Zhu, Y.; Liu, Q.; Wu, S.; Wang, S.; and Wang,
L. 2021. Mining latent structures for multimedia recommendation. In *Proceedings of the 29th ACM international*
*conference on multimedia*, 3872–3880.
Zhao, K.; Li, Y.; Shuai, Z.; and Yang, C. 2018. Learning and
transferring id"
aca714ba-b230-48cb-bb65-d8a9f66fce4b,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,141,"80.
Zhao, K.; Li, Y.; Shuai, Z.; and Yang, C. 2018. Learning and
transferring ids representation in e-commerce. In *Proceed-*
*ings of the 24th ACM SIGKDD International Conference on*
*Knowledge Discovery & Data Mining*, 1031–1039.
Zhou, H.; Zhou, X.; Zhang, L.; and Shen, Z. 2023a. Enhancing Dyadic Relations with Homogeneous Graphs for Multimodal Recommendation.

Zhou, X.; Lin, D.; Liu, Y.; and Mi"
56add68d-b6c5-44b7-8bc5-b890ec0f3597,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,142,"eneous Graphs for Multimodal Recommendation.

Zhou, X.; Lin, D.; Liu, Y.; and Miao, C. 2022. Layerrefined Graph Convolutional Networks for Recommendation. arXiv:2207.11088.


12468


-----

Zhou, X.; and Shen, Z. 2023. A tale of two graphs: Freezing and denoising graph structures for multimodal recommendation. In *Proceedings of the 31st ACM International*
*Conference on Multimedia*, 935–943.

Zho"
31142346-17cd-47b9-8212-168e62a4ab4a,f5b0ff1b-5be6-41b4-b943-c006ce953542,25EVEN.pdf,143,"eedings of the 31st ACM International*
*Conference on Multimedia*, 935–943.

Zhou, X.; Zhou, H.; Liu, Y.; Zeng, Z.; Miao, C.; Wang, P.;
You, Y.; and Jiang, F. 2023b. Bootstrap latent representations for multi-modal recommendation. In *Proceedings of*
*the ACM Web Conference 2023*, 845–854.


12469


-----

"
44ae2223-644f-4655-9b1e-6bc3bf9da468,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,0,"The Thirty-Ninth AAAI Conference on Artificial Intelligence (AAAI-25)
# **Mind Individual Information! Principal Graph Learning for** **Multimedia Recommendation**
## Penghang Yu [1], Zhiyi Tan [1], Guanming Lu [1, 2], Bing-Kun Bao [3*]

1 School of Communications and Information Engineering,
Nanjing University of Posts and Telecommunications, Nanjing, China
2 Jiangsu Key Laboratory of Intelligent"
259c9025-98d6-42d6-a918-88b6c6f7a028,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,1,"s and Telecommunications, Nanjing, China
2 Jiangsu Key Laboratory of Intelligent Information Processing and Communication Technology, Nanjing, China
3 School of Computer Science, Nanjing University of Posts and Telecommunications, Nanjing, China
2022010201@njupt.edu.cn, tzy@njupt.edu.cn, lugm@njupt.edu.cn, bingkunbao@njupt.edu.cn


**Abstract**

Graph Neural Network (GNN)-based methods have recent"
f728d61e-e745-4658-bb6e-552b48462e32,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,2,"jupt.edu.cn


**Abstract**

Graph Neural Network (GNN)-based methods have recently
emerged as effective approaches for multimedia recommendation. Typically, these methods employ message passing on
the user-item interaction graph, and model user preferences
by exploiting co-occurrence patterns. Despite their effectiveness, we argue that they insufficiently exploit the individual information, potent"
f24b1d2e-cf07-448b-bf22-cb586263f1e5,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,3,"ss, we argue that they insufficiently exploit the individual information, potentially limiting recommendation performance. To validate our argument, we first analyze existing
methods from spectral graph theory. We identify that existing methods focus on capturing global structural features, but
underutilize local structural features that convey individual
information. Further detailed experiments "
875625ad-bd0a-4b4d-aed2-2537bc5f05eb,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,4,"tural features that convey individual
information. Further detailed experiments reveal that such
an underutilization leads to overly similar user preferences
modeling. Furthermore, we propose a novel **P** rincipal **G** raph
**L** earning ( **PGL** ) framework to address this issue. The idea
is to enhance user preference modeling by effectively mining and utilizing principal local structural feat"
bbe158ce-ed32-4df5-aba0-ca8beff19aa4,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,5,"nce modeling by effectively mining and utilizing principal local structural features. PGL first
extracts the principal subgraph from the user-item interaction
graph using two novel extraction operators: global-aware and
local-aware subgraph extraction. It then employs message
passing on the principal subgraph to comprehensively model
user perference, with the aim of simultaneously capturing cooccu"
958ca61e-f76e-4380-8ab5-3468d335a09f,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,6,"hensively model
user perference, with the aim of simultaneously capturing cooccurrence patterns and individual information. Compared to
existing methods, PGL achieves an average performance improvement of 9%.
## **Introduction**

Recommender systems have been widely adopted in various domains. They analyze user historical behaviors to provide personalized item recommendations (Zhou et al. 2023a;
D"
7d371c91-82d8-46c9-955a-9172ab80d926,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,7,"cal behaviors to provide personalized item recommendations (Zhou et al. 2023a;
Ding et al. 2023; Marin´o et al. 2023). Yet, the behavioral
data sparsity issue hinders the recommendation performance
(Wu et al. 2021). To address this limitation, researchers begin to explore incorporating rich content information to enhance user preference modeling. Consequently, multimedia
recommendation methods sta"
aff5c4e6-fba3-4c0c-a375-7bd0ae94fd3f,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,8,"ce user preference modeling. Consequently, multimedia
recommendation methods start to emerge (Chen et al. 2017).
Early multimedia recommendation methods (Shen et al.
2013; Zhang et al. 2016; He and McAuley 2016) primarily rely on matrix factorization (Koren, Bell, and Volinsky
2009). These studies combine content features with behavioral features obtained from matrix factorization, aiming to

  - "
f3e4985f-ce77-4e43-b789-6a2e2d1fd944,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,9,"res with behavioral features obtained from matrix factorization, aiming to

  - Corresponding author.
Copyright © 2025, Association for the Advancement of Artificial
Intelligence (www.aaai.org). All rights reserved.

|L|ightGCN|Col3|Col4|Col5|Col6|Col7|
|---|---|---|---|---|---|---|
|L<br>F<br>|~~irectAU~~<br>ATTICE<br>REEDOM<br>||||||
|~~P~~|~~GL~~|~~GL~~|||||
||||LATTICE<br>(0.0733)|Lig<br>(0.|h"
8ebfc7be-6c70-46ac-b882-250dec64020d,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,10,">REEDOM<br>||||||
|~~P~~|~~GL~~|~~GL~~|||||
||||LATTICE<br>(0.0733)|Lig<br>(0.|htGCN<br>0526)||
|||||DirectAU<br>(0.0683)<br>|||
||FRE<br>|FRE<br>|EDOM<br>||||
|PG<br>~~(0.10~~|L<br>~~34)~~<br>~~(0~~|L<br>~~34)~~<br>~~(0~~|~~0941)~~||||
||||||||


Figure 1: U user *−* U item demonstrates the uniformity of the
representations during the training phase. The stars denote
the converged points. Lower U"
a7dbc648-31e7-4392-8a29-1ac5e04e01d4,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,11,"ations during the training phase. The stars denote
the converged points. Lower Uniformity indicates a more
uniform distribution and higher distinguishability. We also
include the Recall@20 for each model in parentheses, where
higher values indicate better performance.

effectively model user preference. Recognizing that behavioral data can be naturally represented as a bipartite graph,
recent rese"
35f3d9dc-f45d-40f1-9644-6998f801e10e,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,12,"t behavioral data can be naturally represented as a bipartite graph,
recent researches have focused on leveraging Graph Neural
Networks (GNNs) for more effective user preference modeling (Wu et al. 2022; Gao et al. 2023). For instance, (He et al.
2020) propose a linear message passing mechanism (LightGCN) to capture high-order connections between users and
items. Due to its simplicity and effectiv"
6ec08d9f-5be8-4605-9362-ccf0fe58ee8d,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,13,"gh-order connections between users and
items. Due to its simplicity and effectiveness, this mechanism has been widely adopted in subsequent GNN-based
methods (Zhang et al. 2021; Sharma et al. 2024). Considering that latent item-item connections may also be informative, (Zhang et al. 2021) introduce the LATTICE framework. LATTICE simultaneously aggregates information on
both user-item graph and ite"
2f78d778-6f39-4ac6-b2c6-d090f8694472,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,14,"k. LATTICE simultaneously aggregates information on
both user-item graph and item-item graph, further boosting
recommendation performance. This framework has inspired
a series of effective methods such as MICRO (Zhang et al.
2022), FREEDOM (Zhou and Shen 2023), and MGCN (Yu
et al. 2023c). Despite their effectiveness, existing methods
model user preference heavily based on complex connection
relati"
45761b39-1d9a-4c0b-97d4-3d3481bb8e1e,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,15,"xisting methods
model user preference heavily based on complex connection
relationships (i.e., co-occurrence patterns). We argue that


−3.3

−3.4

−3.5

−3.6

−3.7

−3.8

−3.9


−3.9 −3.8 −3.7
U item


−3.6 −3.5


13096


-----

they underutilize individual information, which may limit
the recommendation performance.
To validate our argument, we first analyze existing methods (Zhang et al. 2021; "
dc77ac30-f267-40e7-b41a-efa71b65836c,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,16,"To validate our argument, we first analyze existing methods (Zhang et al. 2021; Zhou and Shen 2023; Yu et al.
2023c) from the spectral graph theory. According to spectral graph theory, low-frequency signals are normally associated with global structural features that reflect co-occurrence
patterns, while high-frequency signals correspond to local
structural features that convey individual informat"
f276e73d-b151-4fb9-9e57-ece60d99e650,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,17," signals correspond to local
structural features that convey individual information (Nica
2018; Guo et al. 2024a). Existing methods usually employ
low-pass message passing on the complete use-item interaction graph, which capture global structural features and exploit high-order co-occurrence patterns. However, they lack
capturing local structural features, resulting in decreased
distinguishabilit"
b0db9403-365a-4c00-b248-b090f09e0f07,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,18,"ck
capturing local structural features, resulting in decreased
distinguishability of user preferences. For a more intuitive
explanation, we use the Uniformity property (Wang et al.
2022) as the evaluation metric (Figure 1), and visualize user
and item representations obtained from existing recommendation methods (Figures 2 and 3). The results indicate that
the discriminability of user preferences "
ad21a9ba-c2b3-4b82-8df5-e56bf98f5749,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,19,"es 2 and 3). The results indicate that
the discriminability of user preferences obtained by existing
methods is limited, and the representations of user preferences are over-similar. Thus, existing methods achieve suboptimal recommendation performance.
To address this issue, we propose the **P** rincipal **G** raph
**L** earning ( **PGL** ) framework for multimedia recommendation. The idea is to e"
97f58f88-e9ab-4439-b862-526274612dbf,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,20,"** earning ( **PGL** ) framework for multimedia recommendation. The idea is to enhance user preference modeling by preserving and utilizing more individual information, through
mining local structural features. PGL first extracts the principal subgraph from the user-item interaction graph using
two novel extraction operators: global-aware extraction and
local-aware extraction. It then models user "
ba3d2224-dd33-4200-a19f-df27752b6f8a,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,21,"rators: global-aware extraction and
local-aware extraction. It then models user preference by
mining the structural features on the principal subgraph,
with the aim of simultaneously capturing co-occurrence patterns and individual information. Additionally, PGL introduces a feature discriminating auxiliary self-supervised task
to further enhance the discriminability of learned representations. Ext"
49857da6-5dbf-4ea0-9db9-78084a18edcc,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,22,"sed task
to further enhance the discriminability of learned representations. Extensive experiments on three public real-world
datasets demonstrate that the proposed framework outperforms state-of-the-art methods in terms of recommendation

accuracy.
Our main contributions can be summarized as follows:

*•* We identify that existing methods insufficiently capture
individual information, and demonst"
efc3e038-2aca-496e-82ae-3563ebbf1938,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,23,"that existing methods insufficiently capture
individual information, and demonstrate that this leads to
over-similar user preference modeling.

*•* We propose a novel principal graph learning framework
for multimedia recommendation, which efficiently mines individual information.

*•* We conduct a comprehensive experimental study on
three benchmark datasets, showing that PGL has distinct advantage"
42905993-221e-4444-a784-306d9e18b57c,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,24,"ental study on
three benchmark datasets, showing that PGL has distinct advantages in terms of recommendation accuracy.
## **Related Work**
### **CF-based Multimedia Recommendation**

Collaborative Filtering (CF) has emerged as a prominent
recommendation method that leverages behavior similarity to make top-k recommendations (Su and Khoshgoftaar
2009). However, due to the sparsity issue of behavior"
65b95ce9-77fc-4083-8803-5e96fab6f251,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,25,"tions (Su and Khoshgoftaar
2009). However, due to the sparsity issue of behavioral data,
recommender systems struggle to accurately model user


preferences. Therefore, researchers have begun incorporating item content information to enhance the recommendation performance (Shen et al. 2013; Deldjoo et al. 2018).
Typically, these approaches first extract multimodal content
features using pre-traine"
8806d923-1546-403d-83a7-c84f8c0a8c7a,410b6592-320e-4cfc-b068-c28acb16b110,PGL.pdf,26,"lly, these approaches first extract multimodal content
features using pre-trained neural networks, and then fuse
these features with behavioral features to better model user
preferences. For instance, VBPR (He and McAuley 2016)
and VPOI (Wang et al. 2017) use convolution neural networks (CNN) to extract visual features, and combine the
visual features with item behavior features. Beyond using
a si"
